,TweetId,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
7406,1052261926204395521,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6408,1052262068273836032,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7405,1052262355176845312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,1052262736812527616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7404,1052263002613809152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1052263136160612353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
137,1052263181303705600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,1052263410451324930,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1052263827549630465,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7403,1052263979144400899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7402,1052264038128906242,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1898,1052264173542039552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7401,1052264259193720837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
135,1052264394082594816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1897,1052264400839630848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,1052265273380798464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7400,1052265419522883584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6407,1052265496148619264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,1052265503820013568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7399,1052265887208808448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7398,1052265893806333952,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7397,1052265904531275776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7396,1052265908352286720,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7395,1052265910973726721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7394,1052266018003927042,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7393,1052266163881820160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1052266209121423360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,1052266689151291393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,1052266751323455490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7392,1052267199287586816,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7391,1052267211392348160,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7390,1052267775195009024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6406,1052267948474290179,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1892,1052267966518255616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7389,1052268028920877057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1052268042753851396,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6405,1052268141164654592,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1891,1052268242109165568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1052268280696717313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1052268305526865920,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6404,1052268321951879168,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1890,1052268340595621890,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7388,1052268447931883520,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7387,1052268747732340737,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7386,1052268889394925575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2728,1052268894721724416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7385,1052269284427276294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7384,1052269557820416000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7383,1052269654910136321,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130,1052269734257811456,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,1052269857100718081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1052270079684108288,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
128,1052270118082760704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6403,1052270499571486721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2727,1052271251576766466,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7382,1052271608935698433,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7381,1052271612681170945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7380,1052271664317239297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,1052272114454188032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1887,1052272152974684163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,1052272290006589440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7379,1052272763434496001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7378,1052272805511802880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,1052273002979704832,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127,1052273035346993152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1052273094818230272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7377,1052273185603837952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1052273303660974080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6402,1052273347965448192,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
124,1052273409260834817,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
123,1052273504052240384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7376,1052274412106313729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7375,1052274483405443077,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
122,1052275413798592512,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1884,1052275501715386370,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7374,1052275615678763010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1052276028448669696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120,1052276505328439297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6401,1052277003951513602,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1883,1052278205518962691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1052278270673256448,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1882,1052278503863808000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1052278577859846145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1881,1052278591164219392,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7373,1052278928100986882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7372,1052279353428639744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7371,1052279536530776064,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7370,1052279591920955392,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1880,1052279634128187394,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6400,1052280198828384256,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7369,1052280296480092161,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
117,1052280881161728000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2726,1052280887247687680,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,1052281524433932290,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116,1052282306512150528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7368,1052282355405197313,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7367,1052282422342152193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,1052282865201766400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7366,1052283052418711552,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7365,1052283065450418176,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1877,1052283079669272576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1052283099793350656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1052283119766827008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1052284113879744514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1876,1052284140324839424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1052284335351652353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111,1052284340070219776,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1875,1052284415299244032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,1052284550800388097,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1873,1052284632740323328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,1052284803943260160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110,1052286635298250752,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
109,1052287353597960194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1871,1052287575212417024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,1052287687787307008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,1052288351829516293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
108,1052288704360763392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,1052291031230795777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1052291107726315520,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1867,1052291339017175040,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
106,1052291833894559744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,1052292470875283456,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,1052294573970661376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,1052295879795888128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,1052296510057181190,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1862,1052296646178918401,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,1052296676180942849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6399,1052297905137209346,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1860,1052298239762944002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1859,1052298402828959744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,1052298486232821761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6398,1052298815649263616,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1857,1052298961304911872,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6397,1052299149801115649,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6364,1052299257267535872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6363,1052299515577999360,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6362,1052300873710354433,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6361,1052301229026668544,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6396,1052301894448766976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6360,1052302321152139264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6395,1052305028759859200,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6394,1052307199605772289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6393,1052307774238023680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6359,1053776109370793989,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6358,1053781956452904960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6357,1053787748010737664,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6356,1053794210141224960,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6355,1053798047132606464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6354,1053802012612136960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6353,1053803062794498048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6352,1053805583298650115,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6351,1053805597064343552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6350,1053808154235019264,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6349,1053811098590285829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6348,1053811302710136832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6347,1053812823443202048,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6346,1053813708403732480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6345,1053814722418618373,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6344,1053814985317507072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6343,1053815759414136832,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6342,1053817250753511424,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6341,1053817788635250688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6340,1053821981022478336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6339,1053826402863235072,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6338,1053826482659717122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6337,1053827496767045632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6336,1053828094648246273,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6335,1053829438675341312,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6334,1053831406709698560,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6333,1053832890478481410,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6332,1053833849690443776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6331,1053836737460531200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6330,1053838321187643394,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6329,1053838645533192192,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6328,1053839869561188352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6327,1053841294215139328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6326,1053841392215179264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6325,1053841637791727617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6324,1053841857774407680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6323,1053843340993667073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6322,1053844299773702144,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6321,1053844625784496129,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6320,1053844973651673089,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6319,1053845746720665601,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6318,1053846200800153603,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6317,1053847883705835520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6316,1053848347725852672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6315,1053848424913817600,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6314,1053849876591591424,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6313,1053850525945466880,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6312,1053850864257888256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6311,1053850866086625281,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6310,1053851116285378560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6309,1053851744130740224,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6308,1053852347573497856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6307,1053852395849961473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6306,1053852447452450816,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6305,1053852505212280833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6304,1053853431180357633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6303,1053854296465383424,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6302,1053855455234191362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6301,1053856149345390592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6300,1053856495824064512,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6299,1053856591101911040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6298,1053856703094054912,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6297,1053857197321416705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6296,1053858440559366144,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6295,1053858513137623042,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6294,1053859378455994369,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6293,1053860443666726913,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6292,1053861599956606977,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6291,1053862019538042880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6290,1053862372144599040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6289,1053862644766130176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6288,1053864149426597888,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6287,1053865484188180481,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6286,1053865492048371713,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6285,1053866317198045184,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6284,1053866876630114304,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6283,1053867662038720512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6282,1053868069892706304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6281,1053868925782507520,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6280,1053870305381236736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6279,1053870312696176641,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6278,1053871874969493505,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6277,1053872521118912512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6276,1053873011923705856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6275,1053873593325682688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6274,1053874061468753920,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6273,1053874445700358144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6272,1053874576638173184,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6271,1053875844467191809,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6270,1053876618425290753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6269,1053876837779070981,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6268,1053877425237581826,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6267,1053878057453277185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6266,1053879062223933440,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6265,1053881226048749568,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6264,1053882084261953537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6263,1053882085709033472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6262,1053883044631928832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6261,1053883150277861376,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6260,1053883371645005824,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6259,1053883514691538946,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6258,1053883798599950336,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6257,1053884168474673152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6256,1053885313829920769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6255,1053885645804969984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6254,1053886435810521088,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6253,1053886565968052224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6252,1053886874358444032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6251,1053886962778677253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6250,1053887215519043584,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6249,1053888994621165569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6248,1053889130449367042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6247,1053889193397510145,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6246,1053889225802821632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6245,1053890527001788416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6244,1053890612750151680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6243,1053890876148076549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6242,1053891053990797313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6241,1053891182110171136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6240,1053891818050539520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6239,1053892069092179968,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6238,1053892282443649024,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6237,1053892508370038784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6236,1053894020491931648,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6235,1053894294526967808,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6234,1053894408993693696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6233,1053894741002088448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6232,1053896068037992449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6231,1053896124153712642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6230,1053896162732924934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
